Description,SalesDollars,cum_pct,ABC_Category
Ch Giscours Margaux 12,867.86,97.17790473774505,C
Granite Lightning Whiskey,867.6899999999999,97.1805230429859,C
Merriam Jones Vyd Cab Franc,863.76,97.18312948922227,C
Ch Monet,863.46,97.18573503019111,C
Black Opal Cshmre Cab/Merlot,863.13,97.18833957536569,C
Finca La Linda Cab Svgn,861.21,97.19093832682815,C
Aberlour A'Bunadh Sngle Malt,859.87,97.19353303476237,C
Cave de Tain St Joseph Red,859.6,97.19612692795583,C
Banshee Cab Svgn Napa Vly,857.74,97.19871520849067,C
Patz & Hall Sonoma Cst Chard,857.74,97.2013034890255,C
Clos du Val Merlot Napa,856.73,97.20388872182639,C
Angeline Chard RRV,856.41,97.20647298900856,C
Skinnygirl Wh Cherry Vodka,854.9100000000001,97.20905272985317,C
Colavita Pnt Nr,853.29,97.21162758225316,C
Bila-Haut Cotes Roussillon,851.46,97.2141969125213,C
Porta Vita Rosso,851.29,97.21676572980452,C
GlenDronach 1995,849.95,97.21933050355949,C
Duckhorn Howell Mtn Cab Svgn,849.95,97.22189527731446,C
Arcanum Toscana Rosso,849.9,97.2244599001915,C
D.des Senechaux CdP,849.83,97.22702431183947,C
Ch Malartic Lagravier 12 RG,849.83,97.22958872348744,C
Salmon Run Chard/Rsl,849.15,97.23215108319569,C
Finlandia Grapefruit Fusion,847.82,97.23470942955129,C
Ch Reserve de la Comtesse 12,845.82,97.2372617407901,C
Ch St Michel Brdx Superur,845.53,97.23981317693699,C
Peachy Canyon Westside Znfdl,845.53,97.24236461308388,C
Rex Goliath Free Range Red,844.6,97.24491324290145,C
Djinn Spirits Gin,843.75,97.2474593077944,C
3 Blind Moose Pnt Grigio Cal,843.2,97.25000371303022,C
Rodney Strong Charlottes Svg,842.4899999999999,97.25254597579959,C
Primaterra Prosecco,841.42,97.2550850097815,C
Ketel One Oranje,840.5999999999999,97.25762156936551,C
Armand de Brignac Brut Rose,839.98,97.26015625806332,C
Master's London Dry Gin,839.7199999999999,97.26269016219594,C
Cleveland Christmas Bourbon,839.7,97.2652240059774,C
Dierberg Santa Maria Chard,839.65,97.26775769888093,C
Adissat Lirac,839.5799999999999,97.27029118055538,C
Colombo Marsala Dry,839.16,97.27282339485531,C
Rex Goliath Red Sangria,836.61,97.27534791438134,C
Santa Rita Secret Rsv Red,836.07,97.27787080442583,C
Absolut Mango,835.6200000000001,97.28039233656905,C
Dachshund Rsl,835.44,97.28291332555177,C
Lucano Limencello,835.24,97.28543371102279,C
Bodega Elena de Mendoza Mlbc,831.8100000000001,97.28794374626855,C
Dark Corner Moonshine,831.6800000000001,97.2904533892317,C
Raymond R Field Blend Lot 7,831.36,97.29296206657617,C
D'Armailhac Pauillac 05,830.97,97.29546956707287,C
Acorn Cve Alegria Russ Syrah,830.72,97.29797631317997,C
Root 1 Pnt Nr,829.3,97.30047877435416,C
Justin Justification Paso R,827.82,97.30297676954193,C
Glenfiddich 12 Year Old Sco,827.82,97.3054747647297,C
Don Ramon Reposado Tequila,827.7800000000001,97.30797263921512,C
J Lohr Fogs Ranch Pnt Nr,827.6999999999999,97.31047027229587,C
Sierra Cantabria Rioja Tint,827.3100000000001,97.31296672852886,C
Educated Guess Chard,826.51,97.31546077071515,C
Beaulieu Tapestry 05 Rsv,825.86,97.31795285148846,C
Marzadro Le Diciotto Lune,824.85,97.32044188452781,C
Anna de Codorniu Brut Cava,824.36,97.32292943896354,C
Ch Moulin de Pillardot 10,824.25,97.32541666146784,C
Palagetto Vernaccia Gimigano,822.45,97.32789845236705,C
Duval-Leroy Prestige Rose,820.78,97.33037520394375,C
Kendall Jackson Grand Pnt Nr,820.66,97.33285159341342,C
Twenty Grand Cognac,819.5899999999999,97.33532475409562,C
Ch La Croix Lartigue 09,818.79,97.3377955007311,C
Ca'Momi Pinot Noir Napa Vall,818.54,97.340265492977,C
Liberty School Chard Cntrl C,818.37,97.34273497223796,C
Ch St Jean Svgn Bl Sonoma,817.39,97.34520149429171,C
Cocktail Time Strawberry Rtd,816.3,97.3476647272068,C
Ch Moulin de la Rose St-Juln,815.88,97.35012669274738,C
Courvoisier C,815.76,97.35258829618094,C
Champlain Orchards Ice Cider,814.68,97.35504664065144,C
Parducci Pnt Nr,814.37,97.35750404967885,C
Mont Redon CdP Red,813.7800000000001,97.3599596783468,C
Ridge Pagoni Ranch Znfdl,813.7800000000001,97.36241530701474,C
Forma de Art Red,813.46,97.36486997006402,C
Ninety+Cellars Lot 66 Rsl Mo,813.26,97.3673240296016,C
Solid Granite Vodka,811.7099999999999,97.36977341192367,C
Gaja Pieve Santa Restituta M,809.9100000000001,97.37221736264065,C
Frogs Leap Chard Napa,809.7299999999999,97.37466077019712,C
Corvo Nero d'Avola & Pnt Gr,809.66,97.37710396652449,C
Guenoc Petite Sirah N Cst,809.46,97.37954655934018,C
Ecco Domani Prosecco,808.38,97.38198589319282,C
Antinori Bolgheri Guado,807.9200000000001,97.38442383896859,C
Ch St Pierre Rose,807.38,97.38686015526284,C
Peter Lehmann Layers Red,806.99,97.3892952947093,C
Takara Sake Sho Chiku Bai G,805.12,97.39172479132158,C
Pumpkin Face Rum,804.77,97.39415323178842,C
Mionetto Prosecco DOC Brut,801.73,97.39657249887775,C
Joseph Phelps Insignia 09,799.96,97.39898642488872,C
The Glenturret 27 Yr Old,799.96,97.4014003508997,C
Nickel Rock Cairn Cab Svgn,799.9200000000001,97.40381415620834,C
Cakebread Benchland Cab Svgn,799.92,97.40622796151699,C
Ardbeg Perpetuum Single Malt,799.92,97.40864176682564,C
Ch Fuisse Pouilly Fuisse 12,799.84,97.4110553307296,C
Beringer The Waymaker Red,799.68,97.41346841182423,C
The Calling Dutton Chard RRV,799.5999999999999,97.41588125151418,C
Hpnotiq Sparkle,799.5999999999999,97.41829409120415,C
Ch Vrai Caillou Wh Brdx,799.2,97.42070572387074,C
Ch Montaud Cotes de Provence,798.68,97.42311578740697,C
Ch Haut-Bailly 09 Pessac Brd,797.94,97.42552361795,C
Ramey Cab Svgn Napa,797.86,97.42793120708835,C
Henkell Brut,797.43,97.43033749867661,C
Yellow Tail Tree Free Chard,797.4,97.43274369973808,C
M D 20/20,794.01,97.43513967127664,C
Torresella Pinot Grigio Ven,793.4300000000001,97.43753389263131,C
Lock Stock & Barrel Rye,790.93,97.43992057009001,C
M & R Sparkling Rose,790.21,97.44230507490667,C
Rosemount Cab Svgn/Merlot,789.87,97.44468855375348,C
Damrak Amsterdam Gin,789.5999999999999,97.44707121785952,C
Milbrandt Traditions Cab Svg,789.48,97.44945351985855,C
3 Blind Moose Cab Svgn Cal,789.24,97.45183509764355,C
The Monterey Vyds Chard,789.21,97.45421658490183,C
Honeymaker Lavender Mead,786.47,97.4565898040501,C
M D 20/20 Electric Melon Red,786.0300000000001,97.45896169547268,C
Due Torri Pinot Grigio Dell,783.36,97.46132553001435,C
13 Celsius Svgn Bl,782.86,97.46368785577683,C
Jim Beam White BBQ Sauce Pak,781.48,97.46604601730873,C
Southern Comfort Caramel,781.32,97.46840369603127,C
Martin/Weyrich Moscato Alleg,781.23,97.47076110317359,C
Deep Eddy Ruby Red Vodka,781.11,97.47311814820887,C
Camus Elegance XO,779.94,97.47547166270085,C
Auchentoshan 18 Yr Scotch,779.94,97.47782517719284,C
Mantane Primitivo Puglio,779.4,97.48017706220328,C
Walnut Crest Cab Svgn Rapel,779.22,97.4825284040532,C
Red Diamond Pnt Nr,776.33,97.48487102515938,C
Scagliola Mati Barbera,775.44,97.48721096063859,C
Casal Garcia Vinho Verde Ros,775.03,97.48954965891888,C
Schug Cab Svgn,774.6899999999999,97.4918873312293,C
Wente Pnt Nr Riva Ranch,774.6899999999999,97.49422500353971,C
Brugal XV Rum,774.6899999999999,97.49656267585014,C
Lange Three Hills Cve Pnt Nr,773.8199999999999,97.49889772288476,C
Penfolds Koonunga Hill Chard,773.4,97.50123150254484,C
Grayson Cellars Chard N Cst,773.35,97.50356513132702,C
Garnet Pnt Nr Monterey Cnty,772.55,97.50589634606249,C
Villa Maria Chard NZ,771.48,97.50822433201046,C
Pinnacle Peach Vodka,770.19,97.51054842530813,C
Ch Magdelaine 10 St Emilion,769.9300000000001,97.5128717340406,C
Revana Cab Svgn Napa Vly,769.93,97.51519504277307,C
Dom de Marcoux 12 Nerf Rouge,769.89,97.51751823080322,C
The Seeker Malbec,769.4200000000001,97.51984000058091,C
Marcus James Malbec Mendoza,769.13,97.52216089526668,C
Tenuta Sette Cieli Indaco,767.84,97.5244778973021,C
Twomey Pnt Nr RRV,767.84,97.52679489933755,C
Krug Grande Cve Brut,764.91,97.5291030599269,C
Clement Mahina Coco Liqueur,762.68,97.53140449136103,C
La Carraia Sangiovese Umbri,761.4300000000001,97.53370215084716,C
Lower East Side Cab Svgn,759.7800000000001,97.53599483136198,C
Fulchino Vyds Barbera Red,759.62,97.53828702906743,C
Honig Svgn Bl Rsv,759.5999999999999,97.54057916642172,C
Wente Riverbank Rsl Monterey,759.48,97.54287094166901,C
Cocktail Time Key Lime Rtd,759.34,97.54516229445811,C
Clayhouse Petite Sirah,758.67,97.5474516254831,C
Pink Flamingo Rose,755.4300000000001,97.5497311796189,C
Ruffino Chianti Clsc Santdam,754.53,97.55200801795215,C
Ridge Ponzo Vyds Znfdl,753.74,97.55428247241426,C
Columbia Crest Twin Vns Merl,753.63,97.55655659494494,C
Riunite Raspberry,753.09,97.5588290879941,C
Beringer Fndr Est Pnt Grigio,752.34,97.56109931787446,C
Viberti Barolo Rsv 06 Volta,751.9200000000001,97.56336828038032,C
Schug Svgn Bl Sonoma Vly,751.53,97.56563606603838,C
Epiphany Revelation,750.75,97.56790149800091,C
Courvoisier 21 Yr Cognac,749.97,97.57016457626789,C
Wild Turkey Master Keepers,749.95,97.57242759418368,C
Merry Edwards Pinot Noir RRV,749.85,97.57469031034366,C
Tequila Ocho Plata Fresno,749.85,97.57695302650363,C
Glendalough Poitin Shry Cask,749.75,97.57921544090776,C
Franciscan Est Svgn Bl Napa,749.5,97.5814771009223,C
Corvo Moscato Siciliarvo,749.25,97.58373800654724,C
Partida Tequila Blanco,747.83,97.58599462723924,C
Veuve du Vernay Sprklng Brut,746.64,97.58824765703679,C
Dom Ferret Pouilly Fuisse,743.76,97.59049199626615,C
Saved Red,743.67,97.59273606391527,C
Pacific Rim Yakima Gewurz,743.38,97.59497925647244,C
Wolf Blass Yllw Lbl Cab Svgn,742.41,97.59721952199799,C
J Lohr Falcon's Perch Pnt Nr,741.95,97.59945839944665,C
Renacer Enamore Red,741.73,97.60169661303249,C
Thierry Delaunay Tour Svgn B,741.47,97.60393404205313,C
A Bichot St-Amour Champlette,740.6099999999999,97.60616887597357,C
Presidente Solera Brandy,740.6099999999999,97.60840370989399,C
Fanal Madeira Full Rich,740.4300000000001,97.6106380006539,C
Bella Sera Moscato,739.83,97.61287048087878,C
No. 3 London Dry Gin,739.8100000000001,97.6151029007525,C
Tikal Natura Malbec,739.63,97.6173347774657,C
La Chapelle Mission Haut Bri,737.91,97.61956146397848,C
J J Vincent Pouilly Fuisse,736.7199999999999,97.62178455959678,C
Girvan Patent Still #4 Apps,735.84,97.62400499976367,C
Alfred Gratien Champagne Bru,735.84,97.62622543993056,C
Sebastiani Pnt Nr Sonoma,735.54,97.62844497482995,C
Pepperwood Grove Chard,735.08,97.63066312165247,C
Lucano Amaro,734.51,97.63287954846672,C
Jewell Towne Seyval NH,734.3,97.6350953415937,C
Ca Del Monte Amarone Red,733.84,97.63730974664384,C
Bracero Reposado Tequila,731.8000000000001,97.63951799587483,C
Cryptic California Red,731.53,97.64172543036507,C
Sandeman Ruby Port,731.39,97.64393244239713,C
Amrut Fusion Single Malt,729.8899999999999,97.64613492809161,C
Ch Daqueria Tavel Rose,729.53,97.64833632746506,C
Tall Ship White Island Rum,728.7299999999999,97.6505353127918,C
DeKuyper Creme de Cassis,728.19,97.65273266863701,C
Cape Indaba Chard S Africa,728.19,97.65493002448223,C
Penn Dutch Pumpkin Cr Liquer,726.96,97.65712366873062,C
Massolino Barolo Parussi,725.89,97.65931408419152,C
Greg Norman Eden Vly Chard,725.51,97.66150335298023,C
R Mondavi Pvt Sel Znfdl,725.2,97.66369168632586,C
Robert Sinskey Pnt Nr,724.75,97.6658786617702,C
Jewell Towne Chardonnay,724.5,97.66806488282494,C
Duck Pond Chard Wash,724.48,97.67025104352851,C
Red Guitar Temp/Garnacha Nvr,723.28,97.67243358316202,C
Bacardi Dragon Berry,722.7,97.67461437261166,C
Montes Alpha Apalta Cab Svgn,722.64,97.6767949810078,C
Casa Ferreirinha Esteva Doro,721.44,97.67897196833385,C
Colosi Sicilia Dry Red,721.36,97.68114871425524,C
Ferrari-Carano Siena Sonoma,720.66,97.68332334788577,C
Jos Phelps Insignia 11,719.98,97.68549592957658,C
Ch Lagrange St Julien 11 GC,719.88,97.68766820951156,C
Dusky Goose Pnt Nr,719.88,97.68984048944652,C
Ch Musar Rouge,719.84,97.69201264867917,C
H Brunier Telegramme Pape,719.84,97.6941848079118,C
Knappogue Castle Irish 12 Yr,719.82,97.69635690679327,C
Ch Gloria St Julien 12,719.8,97.69852894532357,C
J. Ordonez Victoria Moscatel,719.52,97.70070013893752,C
Clos du Bois Znfdl Sonoma,719.4,97.70287097044447,C
Due Torri Pnt Nr del Venezie,719.28,97.7050414398444,C
Ch Valfontaine 10,719.28,97.70721190924434,C
Cesari Bardolino Chiaretto,719.1,97.70938183548378,C
Miodula Honey Vodka,716.65,97.71154436870513,C
JP Chenet Pnt Noir,715.37,97.71370303945177,C
Talbott Kali Hart Vyd Pnt Nr,713.67,97.71585658034914,C
Choya Plum Wine,713.66,97.71801009107092,C
Frescobaldi Chianti Castigln,713.49,97.72016308880775,C
Huber Hugo Gruner Veltliner,713.49,97.72231608654461,C
Palagetto Brunello d Montlcn,712.86,97.72446718321966,C
Remy Martin VS Cognac,711.8299999999999,97.72661517180958,C
Montinore Pnt Gris Ore,711.5,97.72876216460523,C
Cecchi Litorale Vermentino,711.5,97.73090915740087,C
Redtree Pnt Nr,710.21,97.7330522575462,C
Piper Sonoma Bl de Bl Sonoma,709.55,97.735193366103,C
Clayhouse Adobe Cntrl Cst Wh,707.41,97.73732801708482,C
The Crusher Pnt Nr,707.41,97.73946266806665,C
Boya Pnt Nr,703.5600000000001,97.74158570144867,C
LaBelle Winery Raspberry,703.5600000000001,97.74370873483069,C
Fat Bastard Cab Svgn,703.36,97.74583116470103,C
Pierre Dupond Renjardire CdR,703.1999999999999,97.74795311176203,C
Mt Beautiful Pnt Nr,702.63,97.75007333881474,C
Plantaze Vranac ProCorde Red,701.48,97.75219009567532,C
Flag Hill Marechal Foch NH,701.46,97.75430679218472,C
Walnut Crest Chard Central,701.3,97.75642300588477,C
Ch Mouton Rothschild 11 Paui,699.99,97.75853526658334,C
Highland Park Odin,699.98,97.7606474971063,C
Paul Hobbs Las Piedras Cab S,699.96,97.76275966727812,C
Paul Hobbs Chard RRV,699.86,97.7648715356941,C
Caravan Cab Svgn,699.86,97.76698340411006,C
Klinker Brick Marisa Znfdl,699.8,97.76909509147254,C
Dom La Soumade Rast Prestige,699.7199999999999,97.77120653743033,C
Schramsberg Mirabelle B Rose,699.7199999999999,97.77331798338813,C
Terre Rouge Syrah Les Cotes,698.5899999999999,97.77542601950493,C
Haut-Bailly Pessc Leognan 06,697.98,97.77753221491113,C
O Lflv Bour Les Setilles,695.71,97.77963156045979,C
M Lynch Bordeaux Blanc Grave,695.54,97.78173039302351,C
Ch Ste Michelle Canoe Rdge C,693.64,97.78382349222629,C
Pezzi King Znfdl Dry Creek,692.67,97.78591366439743,C
Torres Altos Ibericos Rioja,692.51,97.78800335375922,C
Riondo Blu Prosecco,692.51,97.79009304312102,C
Florio Dry Marsala Italy,692.37,97.79218231002464,C
Blossom Hill Chard,692.37,97.79427157692825,C
Ch de la Ragotiere Muscadet,692.37,97.79636084383189,C
Barbarossa Spiced Rum,692.37,97.79845011073552,C
Canyon Rd Merlot,692.23,97.80053895518095,C
Sean Minor Red Napa Vly,691.65,97.80262604944252,C
The Macallan 17Yr Old Scotch,689.97,97.804708074206,C
Kinsella Est Cab Svgn 10,689.94,97.80679000844273,C
Colosi Nero D'Avola Sicilia,689.54,97.8088707356561,C
Zorvino Vyds Peachez,689.3100000000001,97.81095076883103,C
Cline Viognier Sonoma Count,689.3100000000001,97.81303080200597,C
Steelhead Red,689.31,97.8151108351809,C
Christian Bros Cream Sherry,688.0699999999999,97.81718712658345,C
Pepperwood Grove Pnt Nr,687.14,97.81926061165667,C
Raymond Family Clsc Cab Svgn,685.62,97.82132951004115,C
Commander Quincy's Rum Toddy,685.51,97.82339807649421,C
Candia Vyds Classic Cab Svgn,685.51,97.82546664294726,C
Five Rivers Cab Svgn,684.4300000000001,97.82753195043726,C
Complicated Pnt Nr,683.64,97.82959487405613,C
Cabrito Reposado,683.62,97.83165773732382,C
Felino Vino Cobos Malbec,683.6199999999999,97.8337206005915,C
Franciscan Equilibrium White,683.6199999999999,97.8357834638592,C
Dry Creek Chenin Blanc Dry,683.4300000000001,97.8378457537908,C
Ricardo Santos Malbec Mendza,682.0899999999999,97.83990400019415,C
Fonterutoli Chianti Clsco,681.6899999999999,97.84196103957416,C
The Pinot Project Pnt Nr,681.54,97.8440176263204,C
Tangent Pnt Gris,681.38,97.84607373025727,C
Seven Falls Cab Svgn,681.38,97.84812983419417,C
Quinta do Noval Black Port,680.64,97.85018370513787,C
Sassacaia,679.96,97.85223552414183,C
Bertani Amarone 1993,679.96,97.85428734314581,C
Amador Double Barrel Bourbon,679.83,97.85633876986721,C
Ch La Cardone Medoc 09,679.66,97.85838968360366,C
Fattoria Heba Marellino 11,679.5999999999999,97.86044041628664,C
Malibu Peach Sparkler RTD,679.34,97.8624903644044,C
Castellani Biagio Chianti,679.32,97.86454025217101,C
Hob Nob Malbec VDP D'Oc,679.32,97.86659013993761,C
Pepperwood Grove Merlot Cal,679.15,97.8686395147193,C
Broadbent Auction RSV,678.6899999999999,97.87068750142413,C
Cambridge & Sunset Pnt Nr,678.51,97.87273494496844,C
McWilliams Hanwood Est Chard,678.03,97.87478094008473,C
Gekkeikan Sake Horin,677.91,97.87682657309401,C
Jewell Towne Cayuga Wh NH,677.91,97.87887220610327,C
P & J Cold Soaked Pineapples,677.61,97.88091693384503,C
Diamond Crk Cab Svgn Volcanc,674.97,97.88295369523263,C
Ch Pichon Longueville Rsv Co,674.91,97.88499027556674,C
Rob Stuart Vignette Pinot Nr,674.73,97.88702631274032,C
The Shepherd Svgn Bl,674.5500000000001,97.8890618067534,C
NxNW Red Columbia Valley,674.55,97.89109730076649,C
Skinnygirl Tangerine Vodka,674.55,97.89313279477958,C
Caprai Montefalco Passito 06,671.79,97.89515996033148,C
St George Gin 3/200mls Combo,671.76,97.89718703535667,C
Sea Hagg Blueberry Rum,671.76,97.89921411038183,C
Le Gr Bouqueteau Chinon Roug,671.58,97.90124064224648,C
Catena Vista Flores Malbec,671.52,97.90326699305764,C
Campus Oaks Old Vines Znfdl,671.52,97.90529334386878,C
Carolans Irish Cr Gift Set,671.48,97.9073195739776,C
Fuki Plum Wine,671.4399999999999,97.9093456833841,C
3 Blind Moose Chard Cal,671.3199999999999,97.91137143068357,C
Cooks Spumante,671.13,97.91339660464693,C
Fat Bastard Merlot,670.39,97.91541954561713,C
Bacardi 8 Gift Set,669.73,97.91744049499876,C
Santi Pinot Grigio Delle Ve,668.48,97.9194576724324,C
Ch Fougere La Noble Rouge,667.48,97.92147183230765,C
Neyers Conn Vly Cab Svgn,666.87,97.92348415147228,C
Carlo Rossi Blush Calif,666.55,97.92549550501823,C
Toasted Head Untamed Red,666.44,97.92750652663275,C
Masi Serego Alighieri Amaron,665.91,97.92951594894134,C
Art of Eart Montepulciano d',665.26,97.93152340983696,C
Ch Haut Bailly 12 Pessac-Leo,664.9300000000001,97.93352987493832,C
Ch La Chapelle La Mission 09,664.9300000000001,97.93553634003966,C
Jos Phelps Chard,664.8100000000001,97.937542443034,C
White Mountain Moonshine,664.65,97.93954806321901,C
Ch Ste Michelle Canoe Rdg Me,663.65,97.94155066584561,C
Rosemount Pnt Nr Ausl,663.33,97.94355230285353,C
Bellafina Prosecco,663.17,97.94555345705211,C
Pierre Andre Meursault,662.87,97.9475537059832,C
Montignana 09 Chianti Clsco,662.49,97.94955280824206,C
Lindemans Cawarra Shiraz/Cab,661.01,97.95154744451452,C
Meander Cab Svgn Napa Vly,659.89,97.95353870112157,C
Pommerey Brut Rose Champagne,659.89,97.95552995772864,C
Tommasi Amarone,659.89,97.9575212143357,C
Inglenook 1882 Cab Svgn,659.88,97.95951244076717,C
Robert Sinskey Aries Pnt Nr,659.78,97.96150336544281,C
Bowman Brothers Small Batch,659.78,97.96349429011845,C
Peligroso Reposado Tequila,659.6999999999999,97.96548497338942,C
Studebaker Old Fashioned RTD,659.6999999999999,97.96747565666037,C
Opici White Sangria,659.5600000000001,97.96946591747316,C
Volpaia Citto Toscana,659.5600000000001,97.97145617828595,C
Fulton's Harvest Apple Pie L,659.34,97.97344577523589,C
Murphy-Goode Homefront Red,659.25,97.97543510060558,C
Cecchi La Mora Vermentino,657.53,97.97741923577483,C
Turnbull Cab Svgn 11,655.88,97.97939839197274,C
Palagetto Sottobosco Rosso,655.78,97.98137724641481,C
Night Harvest Chard,655.71,97.9833558896278,C
Hogue Cellars Chard Wash,655.49,97.98533386897792,C
Lynch Bages 09 Pauillac,654.99,97.98731033954886,C
Charles & Charles Chard,654.27,97.98928463747775,C
Honeymaker Dry Mead,653.5600000000001,97.99125679294019,C
Atteca Garnacha Old Vines,651.59,97.9932230038126,C
Bolla Merlot,651.51,97.99518897328034,C
Bolla Bardolino,650.28,97.99715123115126,C
San Felice Campogiovanni Bru,649.87,97.99911225182323,C
